Ticker,Company,Sector,Industry,Market Cap,Year,Basic EPS,Free Cash Flow,P/E Ratio,Share Price
AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,55038681088,2022,2.07,179559000.0,80.15941675158516,165.92999267578125
AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,55038681088,2021,-0.91,74216000.0,-172.52747252747253,157.0
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,46632079360,2024,3.0,2054000000.0,13.450756072998047,40.35226821899414
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,46632079360,2023,1.93,1838000000.0,16.982605296713082,32.77642822265625
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,46632079360,2022,-0.61,899000000.0,-45.313153501416814,27.641023635864258
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,46632079360,2021,-0.27,1518000000.0,-81.27305772569444,21.9437255859375
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,13961823232,2024,8.833289,699000000.0,20.855083410249108,184.21897888183594
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,13961823232,2023,6.24879,540900000.0,31.34500149775872,195.8683319091797
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,13961823232,2022,9.368888,662500000.0,18.393853790832754,172.3299560546875
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,13961823232,2021,8.938883,774700000.0,22.697215787213707,202.88775634765625
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,13539407872,2024,13.12,-369000000.0,4.154561205608089,54.507843017578125
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,13539407872,2023,2.25,818000000.0,24.963572184244793,56.16803741455078
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,13539407872,2022,2.27,-1350000000.0,21.67675505650726,49.206233978271484
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,13539407872,2021,2.69,34000000.0,34.02048557664382,91.51510620117188
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,374533455872,2024,3.25,-8805000000.0,13.28564687875601,43.17835235595703
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,374533455872,2023,3.1,44982000000.0,10.405792728547127,32.257957458496094
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,374533455872,2022,3.21,-6327000000.0,9.586565368272062,30.77287483215332
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,374533455872,2021,3.6,-7193000000.0,11.221253077189127,40.39651107788086
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,11777331200,2024,-1.27,559000000.0,-22.564583125076894,28.657020568847656
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,11777331200,2023,5.25,1290000000.0,7.033732822963169,36.92709732055664
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,11777331200,2022,-4.83,576000000.0,-9.789932440526737,47.28537368774414
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,11777331200,2021,2.56,1531000000.0,30.571424961090088,78.26284790039062
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,53917491200,2024,5.96,3072000000.0,39.62371621355914,236.1573486328125
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,53917491200,2023,4.97,2115000000.0,50.13468567754182,249.1693878173828
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,53917491200,2022,5.93,1660000000.0,35.69098950236483,211.64756774902344
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,53917491200,2021,6.92,3454000000.0,32.47392687494355,224.71957397460938
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1060498964480,2024,41.266687,11616000000.0,10.98416257111449,453.2799987792969
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1060498964480,2023,44.274689,29787000000.0,8.055618497108119,356.6600036621094
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1060498964480,2022,-10.329338,21886000000.0,-29.905110462692225,308.8999938964844
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1060498964480,2021,39.702687,26151000000.0,7.5309764298824415,299.0
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,17095940096,2025,4.31,1392000000.0,19.154366760961974,82.5553207397461
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,17095940096,2024,5.7,675000000.0,11.720617193924753,66.8075180053711
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,17095940096,2023,6.31,894000000.0,12.336351300948396,77.84237670898438
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,17095940096,2022,9.94,2515000000.0,8.385264129945691,83.34952545166016
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,9931684864,2025,0.47,256550000.0,109.30469594103225,51.373207092285156
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,9931684864,2024,1.07,236104000.0,66.53255569600613,71.18983459472656
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,9931684864,2023,1.81,216149000.0,44.607653538825105,80.73985290527344
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,9931684864,2022,1.7325,280364000.0,49.28169635811238,85.38053894042969
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,21657907200,2024,11.21,2515700000.0,13.641391451288609,152.9199981689453
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,21657907200,2023,8.02,1235800000.0,32.26558466504637,258.7699890136719
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,21657907200,2022,20.96,1141100000.0,13.211832701704884,276.9200134277344
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,21657907200,2021,10.44,3345000000.0,22.980842736489016,239.9199981689453
BX,Blackstone Inc.,Financial Services,Asset Management,198620938240,2024,3.62,3420253000.0,46.61296612649991,168.7389373779297
BX,Blackstone Inc.,Financial Services,Asset Management,198620938240,2023,1.84,3832675000.0,67.89477804432744,124.9263916015625
BX,Blackstone Inc.,Financial Services,Asset Management,198620938240,2022,2.36,6100756000.0,28.966176307807537,68.36017608642578
BX,Blackstone Inc.,Financial Services,Asset Management,198620938240,2021,8.14,3921672000.0,13.998040988931491,113.94405364990234
BLK,"BlackRock, Inc.",Financial Services,Asset Management,175213379584,2024,42.45,4701000000.0,23.77875050611013,1009.407958984375
BLK,"BlackRock, Inc.",Financial Services,Asset Management,175213379584,2023,36.85,3821000000.0,21.18649031122795,780.72216796875
BLK,"BlackRock, Inc.",Financial Services,Asset Management,175213379584,2022,34.31,4423000000.0,19.306421460580005,662.4033203125
BLK,"BlackRock, Inc.",Financial Services,Asset Management,175213379584,2021,38.60496,4603000000.0,21.555086179239503,832.1332397460938
XYZ,"Block, Inc.",Technology,Software - Infrastructure,46279614464,2024,4.7,1553403000.0,18.082978268887132,84.98999786376953
XYZ,"Block, Inc.",Technology,Software - Infrastructure,46279614464,2023,0.02,-50190000.0,3867.4999237060547,77.3499984741211
XYZ,"Block, Inc.",Technology,Software - Infrastructure,46279614464,2022,-0.93,5088000.0,-67.56989263719127,62.84000015258789
XYZ,"Block, Inc.",Technology,Software - Infrastructure,46279614464,2021,0.36,543510000.0,448.63887363009985,161.50999450683594
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,74637262848,2024,5.84,-782000000.0,12.93425886598352,75.53607177734375
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,74637262848,2023,4.01,4692000000.0,12.400832140534893,49.72733688354492
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,74637262848,2022,2.91,13722000000.0,14.418727179982817,41.95849609375
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,74637262848,2021,4.17,1623000000.0,12.443794964028777,51.890625
BA,The Boeing Company,Industrials,Aerospace & Defense,163776200704,2024,-18.36,-14398000000.0,-9.640522875816993,177.0
BA,The Boeing Company,Industrials,Aerospace & Defense,163776200704,2023,-3.67,4433000000.0,-71.0245241586129,260.6600036621094
BA,The Boeing Company,Industrials,Aerospace & Defense,163776200704,2022,-8.3,2290000000.0,-22.950603071465547,190.49000549316406
BA,The Boeing Company,Industrials,Aerospace & Defense,163776200704,2021,-7.15,-4396000000.0,-28.156644381009613,201.32000732421875
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,153879904256,2024,1.26,2365000000.0,70.88888864668588,89.31999969482422
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,153879904256,2023,1.08,1703000000.0,53.52777904934353,57.810001373291016
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,153879904256,2022,0.45,914000000.0,102.82222323947482,46.27000045776367
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,153879904256,2021,0.69,1316000000.0,61.56521672787874,42.47999954223633
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,169522806784,2024,174.96,7894000000.0,28.241946373456788,4941.2109375
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,169522806784,2023,118.67,6999000000.0,29.46650407906379,3496.7900390625
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,169522806784,2022,76.7,6186000000.0,25.901294295448988,1986.6292724609375
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,169522806784,2021,28.39,2516000000.0,83.30823704154191,2365.120849609375
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,90352992256,2024,-4.41,13942000000.0,-12.218069651770213,53.88168716430664
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,90352992256,2023,3.88,12651000000.0,11.991674875475697,46.5276985168457
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,90352992256,2022,2.97,11948000000.0,21.21165754016401,62.99862289428711
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,90352992256,2021,3.24849,15234000000.0,16.299410208846552,52.94847106933594
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,27189895168,2025,7.17,1056400000.0,33.76326514420982,242.08261108398438
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,27189895168,2024,5.93,943200000.0,32.582959437249684,193.21694946289062
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,27189895168,2023,5.36,748100000.0,29.81344194554571,159.800048828125
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,27189895168,2022,4.62,370400000.0,29.20212188324371,134.91380310058594
AVGO,Broadcom Inc.,Technology,Semiconductors,1607020707840,2024,1.27,19414000000.0,132.37882599117248,168.12110900878906
AVGO,Broadcom Inc.,Technology,Semiconductors,1607020707840,2023,3.393,17633000000.0,24.18374382848765,82.0554428100586
AVGO,Broadcom Inc.,Technology,Semiconductors,1607020707840,2022,2.73714,16312000000.0,16.317077180483665,44.66212463378906
AVGO,Broadcom Inc.,Technology,Semiconductors,1607020707840,2021,1.566075,13321000000.0,31.30775749927915,49.030296325683594
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,29421977600,2024,3.48,1092000000.0,29.1888445273213,101.57717895507812
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,29421977600,2023,3.07,941000000.0,22.925470706305987,70.38119506835938
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,29421977600,2022,2.38,829000000.0,23.51994233972886,55.97746276855469
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,29421977600,2021,2.08,763800000.0,32.974815368652344,68.58761596679688
BF-B,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,13211965440,2025,1.84,431000000.0,18.635565301646356,34.2894401550293
BF-B,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,13211965440,2024,2.15,419000000.0,21.445743649504905,46.10834884643555
BF-B,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,13211965440,2023,1.63,457000000.0,37.94220298345835,61.84579086303711
BF-B,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,13211965440,2022,1.75,798000000.0,36.20306614467076,63.35536575317383
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,13549736960,2024,9.13,1492123000.0,15.65498276843168,142.92999267578125
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,13549736960,2023,12.06,1830537000.0,13.84245459713153,166.94000244140625
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,13549736960,2022,16.98,3259079000.0,3.8209656804133076,64.87999725341797
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,13549736960,2021,8.55,1515658000.0,10.02456129642955,85.70999908447266
BG,Bunge Global SA,Consumer Defensive,Farm Products,19101921280,2024,8.48734,524000000.0,8.917463760730689,75.685546875
BG,Bunge Global SA,Consumer Defensive,Farm Products,19101921280,2023,15.07,2186000000.0,6.336302273148484,95.48807525634766
BG,Bunge Global SA,Consumer Defensive,Farm Products,19101921280,2022,10.739925,-6104000000.0,8.56604209034681,91.99864959716797
BG,Bunge Global SA,Consumer Defensive,Farm Products,19101921280,2021,14.490553,-3293000000.0,5.809908660330339,84.18878936767578
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,15015290880,2024,3.89,434796000.0,26.094084595040368,101.50598907470703
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,15015290880,2023,2.74,647835000.0,30.146068378086504,82.60022735595703
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,15015290880,2022,7.48,1521674000.0,11.39641318091734,85.24517059326172
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,15015290880,2021,6.37,24033000.0,15.398700420673077,98.0897216796875
BXP,"BXP, Inc.",Real Estate,REIT - Office,12942006272,2024,0.09,1234501000.0,795.1719495985243,71.56547546386719
BXP,"BXP, Inc.",Real Estate,REIT - Office,12942006272,2023,1.21308,1301520000.0,52.542332218950165,63.73805236816406
BXP,"BXP, Inc.",Real Estate,REIT - Office,12942006272,2022,5.416737,1282399000.0,10.602865490307734,57.43293380737305
BXP,"BXP, Inc.",Real Estate,REIT - Office,12942006272,2021,3.178418,1133227000.0,29.413076856939668,93.48705291748047
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,90060668928,2024,3.89,1118009000.0,77.23907235349051,300.4599914550781
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,90060668928,2023,3.86,1246673000.0,70.56217490082578,272.3699951171875
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,90060668928,2022,3.13,1117679000.0,51.32268351106979,160.63999938964844
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,90060668928,2021,2.54,1034077000.0,73.36614413524237,186.35000610351562
CPT,Camden Property Trust,Real Estate,REIT - Residential,11155425280,2024,1.5,381142000.0,75.23910522460938,112.85865783691406
CPT,Camden Property Trust,Real Estate,REIT - Residential,11155425280,2023,3.71,384016000.0,25.076886200197944,93.03524780273438
CPT,Camden Property Trust,Real Estate,REIT - Residential,11155425280,2022,6.07,295281000.0,16.594478600893225,100.72848510742188
CPT,Camden Property Trust,Real Estate,REIT - Residential,11155425280,2021,2.97,148753000.0,52.64722522260364,156.3622589111328
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,9341921280,2025,2.02,705000000.0,15.609333302715036,31.530853271484375
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,9341921280,2024,1.9,668000000.0,23.42236970600329,44.50250244140625
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,9341921280,2023,2.87,773000000.0,14.65289152457739,42.05379867553711
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,9341921280,2022,2.51,939000000.0,17.528190460813,43.995758056640625
COF,Capital One Financial Corporation,Financial Services,Credit Services,140095569920,2024,11.61,16955000000.0,15.223432305966032,176.74404907226562
COF,Capital One Financial Corporation,Financial Services,Credit Services,140095569920,2023,11.98,19614000000.0,10.67213144445658,127.85213470458984
